voltages,dlcaps
-0.888685643,38.25475217
-0.886771699, 39.11402177531231
-0.884857297, 40.001000645915646
-0.88294564,40.7217239
-0.881033297, 41.484011064259995
-0.879120039, 42.30171676275325
-0.877208839, 42.99473075144837
-0.87481942, 43.88639840042429
-0.871953763, 44.85664621135689
-0.8691834, 45.80840706301376
-0.866128773, 46.717722709248925
-0.863456844, 47.46072628890103
-0.860975074, 48.19261793425609
-0.857638135, 48.941262161335025
-0.854302416, 49.616015004829876
-0.85049142, 50.31115854570894
-0.845255661, 51.002819218104534
-0.839547065, 51.56708782071619
-0.833842585, 51.881973003731545
-0.828141917, 51.96594761304665
-0.822443078, 51.939085146985626
-0.816746373, 51.78291275965246
-0.811053023, 51.42353906746306
-0.805360587,51.00874684
-0.799669676, 50.50159037822804
-0.793980594, 49.88359684349435
-0.788292122, 49.22865761696862
-0.783078836, 48.55886954682749
-0.777864909,47.92787445
-0.772652446, 47.20820969900761
-0.767914192, 46.53280920819909
-0.763175573, 45.87957613246579
-0.758437502, 45.19309193411966
-0.753698883, 44.53985885838636
-0.748960812, 43.85337466004023
-0.744222741, 43.16689046169409
-0.739484671, 42.48040626334795
-0.734746783, 41.78283835746421
-0.730482373, 41.17386954498278
-0.726218146, 40.553817024963735
-0.721953782, 39.942077285597904
-0.717689509, 39.324795692463255
-0.712951256, 38.64939520165474
-0.708212819, 37.985078418383836
-0.7034742, 37.331845342650524
-0.698735214, 36.70077968199247
-0.69399568, 36.102965143947216
-0.689256877, 35.46081577575153
-0.684043469, 34.79841684396881
-0.678355912, 34.08805907975501
-0.672667593, 33.42388343028128
-0.666979273, 32.75970778080753
-0.661290497, 32.12324140017783
-0.65560111, 31.52372071134016
-0.649911724, 30.92420002250249
-0.644221727, 30.36162502545686
-0.638531579, 29.80828645135925
-0.632840667, 29.30112999200169
-0.627149451, 28.812446378540145
-0.621458083, 28.33299918802662
-0.615766562, 27.862788420461087
-0.610073974, 27.457232613531644
-0.604381386, 27.051676806602188
-0.598689255, 26.61841173082871
-0.592996209, 26.24056519274329
-0.587303011, 25.87195507760589
-0.581609509, 25.521817808364503
-0.575915701, 25.190153385019144
-0.570221893, 24.85848896167377
-0.564527475, 24.56377023012044
-0.55883382, 24.22286938382706
-0.55313925, 23.93738707522175
-0.54744468, 23.651904766616425
-0.5417495, 23.403368149803157
-0.536054625, 23.13635868709386
-0.530359597, 22.878585647332585
-0.524664112, 22.64852187641533
-0.518968932, 22.399985259602076
-0.513273143, 22.18839433458082
-0.507577353, 21.976803409559608
-0.501881868, 21.74673963864234
-0.496186078, 21.535148713621126
-0.490489526, 21.369739903339934
-0.484793889,21.14891256
-0.479097641, 20.965030899193493
-0.473401394,20.78114924
-0.470078024, 20.707751827722305
