Voltage,Current,a_K⁺,c_K⁺,γ_K⁺,a_H⁺,c_H⁺,γ_H⁺,a_HCO₃⁻,c_HCO₃⁻,γ_HCO₃⁻,a_CO₃²⁻,c_CO₃²⁻,γ_CO₃²⁻,a_CO₂,c_CO₂,γ_CO₂,a_OH⁻,c_OH⁻,γ_OH⁻,a_CO,c_CO,γ_CO
-1.4,-105.0069108251244,2214.4146558438533,3.00758069198506,736.2777204099878,3.707205368935215e-7,5.035063897996127e-10,736.2777204099876,1.708733943145293e-6,2.320773664309446e-9,736.2777204099878,2.1514932448375422e-10,2.922121891233526e-13,736.2777204099876,7.023783730238847e-7,9.539584772886696e-10,736.2777204099878,5.473253089526638e-6,7.433680169595408e-9,736.2777204099878,0.02029135294518823,2.755937383775408e-5,736.2777204099878
-1.3939844328753717,-105.00996572838437,2110.6498914529675,3.00737988429702,701.8235050628915,3.5331232844984904e-7,5.034204837841505e-10,701.8235050628915,1.792587178101858e-6,2.5541851550572122e-9,701.8235050628916,2.3677630070640396e-10,3.3737299904936366e-13,701.8235050628915,8.295488858560612e-7,1.1819907425040204e-9,701.8235050628914,5.2413227474411955e-6,7.468149341865534e-9,701.8235050628915,0.020291369965840866,2.891235448721901e-5,701.8235050628915
-1.3879688657507434,-105.01271959821923,2012.0251604780533,3.0071698537449,669.0759944844588,3.367716147492988e-7,5.033383614499434e-10,669.0759944844588,1.8803114860280353e-6,2.81031078910082e-9,669.0759944844588,2.605122492966627e-10,3.8936122569663327e-13,669.0759944844588,9.79662580575632e-7,1.464202256023979e-9,669.0759944844589,5.020261660581057e-6,7.503275714516263e-9,669.0759944844589,0.020291354952133668,3.0327429349439905e-5,669.0759944844588
-1.3759377315014871,-105.01726100629585,1829.144636393355,3.0067205531146906,608.352058024989,3.0611488955153865e-7,5.031870699103716e-10,608.3520580249891,2.068046290388425e-6,3.3994235132569843e-9,608.3520580249891,3.151193147686462e-10,5.179884091979223e-13,608.352058024989,1.3659534707127178e-6,2.245333853471749e-9,608.352058024989,4.608666769481077e-6,7.575657398847444e-9,608.352058024989,0.02029121141912149,3.3354389372819373e-5,608.3520580249891
-1.3639065972522306,-105.02035865605195,1663.8094092307074,3.006229499433663,553.4538895131423,2.7841868205906897e-7,5.030566906016075e-10,553.453889513142,2.273354946421699e-6,4.1075778660106736e-9,553.453889513142,3.8077327425489124e-10,6.879945763681358e-13,553.4538895131421,1.903915205332151e-6,3.4400611169378024e-9,553.4538895131421,4.234569543494039e-6,7.651169544077233e-9,553.4538895131421,0.020290878466214815,3.666227458273738e-5,553.4538895131421
-1.3518754630029741,-105.02173717522321,1514.26077730262,3.0056931535284144,503.7975268782888,2.533866760076425e-7,5.029533939511727e-10,503.7975268782888,2.497775664877903e-6,4.957895844298844e-9,503.79752687828875,4.5961105412004394e-10,9.122931924020346e-13,503.7975268782888,2.6528303808507374e-6,5.265667732211056e-9,503.79752687828875,3.894459880789312e-6,7.730208413131342e-9,503.7975268782888,0.02029029390678734,4.0274699307305694e-5,503.7975268782888
-1.3374203780638525,-105.02052939143684,1353.2478015060685,3.0049834620322553,450.3345254988105,2.2646333528637817e-7,5.028780217007286e-10,450.33452549881054,2.7950608776640548e-6,6.206632446331138e-9,450.33452549881054,5.753688422984852e-10,1.2776476368565815e-12,450.3345254988105,3.9499734704672e-6,8.771198402103489e-9,450.33452549881054,3.5263364139175665e-6,7.830482040016006e-9,450.3345254988106,0.020289133051777063,4.505347003830967e-5,450.33452549881054
-1.3253744739479179,-105.01640921642313,1232.9886695399887,3.0043327755706035,410.40349443507,2.063802578909993e-7,5.028715902506788e-10,410.40349443507006,3.068027146916611e-6,7.475636022884799e-9,410.40349443507006,6.929510727039853e-10,1.6884628959064996e-12,410.40349443507,5.501641352752622e-6,1.3405444708324815e-8,410.40349443507,3.2500228728673166e-6,7.919091618215993e-9,410.40349443506994,0.020287634038508452,4.943338522600752e-5,410.40349443507006
-1.3153362205179724,-105.01013309738553,1141.467869800989,3.0037459510353703,380.01478434204233,1.9111708105277347e-7,5.029201202886714e-10,380.01478434204233,3.3145937570124473e-6,8.72227579974641e-9,380.0147843420424,8.083802199543972e-10,2.1272336058030655e-12,380.01478434204245,7.2490977795654295e-6,1.9075830936726626e-8,380.0147843420424,3.0389413589473836e-6,7.99690297368037e-9,380.01478434204245,0.02028587848584398,5.338181387065493e-5,380.0147843420424
-1.3069710093263511,-105.00238931744883,1070.7315634589104,3.003223856694983,356.52739008181675,1.7933673181705753e-7,5.030096895946842e-10,356.52739008181675,3.5343277136173094e-6,9.913201094609431e-9,356.52739008181675,9.185537178874523e-10,2.5763903235503457e-12,356.5273900818168,9.120569989688055e-6,2.558168108092633e-8,356.5273900818168,2.875323161056511e-6,8.0648029886194e-9,356.5273900818168,0.0202839563656779,5.68931221834684e-5,356.52739008181675
-1.3,-104.9937860784958,1015.355825820263,3.002764521592807,338.1403431800475,1.7012761712169604e-7,5.031272385948612e-10,338.1403431800476,3.7279744645230054e-6,1.1024932516076597e-8,338.1403431800475,1.0212984637400801e-9,3.0203389933755276e-12,338.1403431800475,1.1042659781103424e-5,3.265703132980972e-8,338.1403431800476,2.7469502425928937e-6,8.123698629862221e-9,338.1403431800476,0.020281955702764067,5.9980881050814626e-5,338.1403431800475
-1.293028990673649,-104.98282461333079,963.0260901124456,3.002282057507509,320.7646955436121,1.6143849350019332e-7,5.032925871926067e-10,320.7646955436121,3.931744797914122e-6,1.2257411281658802e-8,320.7646955436121,1.1350690125808035e-9,3.538634483003683e-12,320.7646955436121,1.3367985886363898e-5,4.167536537557122e-8,320.76469554361216,2.625413492835768e-6,8.184858026181404e-9,320.7646955436121,0.020279512888982783,6.322239688695891e-5,320.76469554361205
