Voltage,Current
-0.2689175163891358,-2.5590992582605156e-14
-0.2533762745837037,-1.06928309855591e-14
-0.23619404610370373,-3.468002561996924e-14
-0.2218755223703704,7.780417313918912e-14
-0.20994341925925927,-1.0197305705098497e-14
-0.2,-5.866322971457298e-14
-0.19005658074074075,-3.5305642498118714e-14
-0.1801131614814815,2.2077322283063707e-14
-0.17016974222222223,4.559916011794969e-14
-0.15525461333333335,1.9581918025923158e-14
-0.13746773333333334,-3.089799151844692e-14
-0.12264533333333334,-3.786483553406468e-15
-0.11029333333333334,-5.905150923773638e-14
-0.1,3.743116362060339e-14
-0.08970666666666667,6.93074958306881e-15
-0.07941333333333334,-9.992770587321102e-15
-0.06912,-3.475656417345613e-14
-0.053680000000000005,-3.755443139522331e-14
-0.0364,-3.158620001345988e-14
-0.022,-2.1783698364108274e-14
-0.01,4.4059250712055255e-14
