Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.9,66.94698934684216,2.053690363158687e-6,0.00014636588910056205,3.5795197691644637e-9,0.0322410448593051,2.1715537145409956e-8,0.0011706198299646763
-0.8867704150800428,61.788473574796924,3.1984571517692423e-6,0.00015824610189778948,2.484554738768581e-9,0.033042306180335004,1.4696254535836837e-8,0.0008500898687519913
-0.8735408301600855,57.063529470500264,5.013684173002691e-6,0.00017084655585935821,1.711033804970871e-9,0.03367294533992191,9.918309554414339e-9,0.0006143142042345811
-0.8603112452401283,52.73240887166582,7.75856414246386e-6,0.0001843082455140585,1.1927303153717783e-9,0.0341628218504098,6.70573551224392e-9,0.0004418410082153107
-0.8451979635867095,48.220845737253555,1.2258458916878184e-5,0.00020090796600276392,8.228569030848327e-10,0.034582206416840226,4.3188311503766075e-9,0.0003014770062841188
-0.8326035622088606,44.78364714225376,1.7058391959243652e-5,0.00021584978851803773,6.352957107886094e-10,0.03484045201596456,3.0209701228344856e-9,0.00021818646111284863
-0.8221082277273197,42.12390391854637,2.1534074630920466e-5,0.0002291334755310681,5.342301130596536e-10,0.035005672106943886,2.2621312784890895e-9,0.00016605958001037879
-0.8133621156593691,40.039310261429726,2.5348927882855557e-5,0.00024081317553538258,4.769676886246323e-10,0.03511540649545212,1.790699150786145e-9,0.00013190508072967328
-0.8060736889360769,38.388230971473675,2.842505781836541e-5,0.0002509874991008911,4.433210469680954e-10,0.03519082927827158,1.4827999986376518e-9,0.00010863381536812855
-0.8,37.06912600890578,3.0828416030133795e-5,0.0002597826349202174,4.2308076263542946e-10,0.035244257309574485,1.2732606553657947e-9,9.224477663594694e-5
-0.7939263110639232,35.79939027407991,3.302672699155311e-5,0.00026887369327044993,4.087343439996031e-10,0.035290307404871345,1.09884978681355e-9,7.818020519217755e-5
-0.7878526221278462,34.57700201038407,3.497756738611654e-5,0.00027826848385961717,3.9941462146428667e-10,0.03532995865818192,9.53714751889117e-10,6.611377859891185e-5
-0.7817789331917693,33.40002896669558,3.665258207245007e-5,0.0002879750216520234,3.9444676872992316e-10,0.03536407022649843,8.330220428365505e-10,5.576442481475961e-5
-0.7757052442556923,32.26662409941381,3.8037131505305155e-5,0.0002980015700629429,3.9331039732549154e-10,0.035393391508013884,7.327792673416448e-10,4.689069173974422e-5
-0.7676069923409231,30.82014935079383,3.9428594817329224e-5,0.00031188290989730397,3.970859125336707e-10,0.03542614549642113,6.253186654002737e-10,3.700139049969332e-5
-0.7568093231212308,29.000296517461415,4.051430350383859e-5,0.00033133667367970154,4.1052160104299223e-10,0.035460561810719576,5.189431270024369e-10,2.6635149150064473e-5
-0.744471785716187,27.062794057071148,4.0804713395983425e-5,0.0003549501886075217,4.3661533757841693e-10,0.03548973046369786,4.3637334397617397e-10,1.786768204424543e-5
