BoundaryLayerThickness,Voltage,Value
1.0e8,0.6630067946209345,2.8890740219001625e-13
1.0e8,0.6430067946209341,1.5471442346107508e-13
1.0e8,0.6230067946209339,7.877891635919144e-14
1.0e8,0.6030067946209337,4.129436929232784e-14
1.0e8,0.5830067946209333,2.6806028152320184e-14
1.0e8,0.5630067946209331,1.3035315762048225e-14
1.0e8,0.5430067946209327,4.820891329324284e-15
1.0e8,0.5230067946209325,4.7149245400350464e-15
1.0e8,0.5030067946209322,-2.1322531631380837e-15
1.0e8,0.4830067946209319,6.887990949043159e-15
1.0e8,0.4630067946209316,-7.705652555375972e-16
1.0e8,0.4430067946209313,-4.129685938916704e-15
1.0e8,0.42300679462093105,-1.0005201118818061e-15
1.0e8,0.40300679462093075,-5.6076601717457966e-15
1.0e8,0.3830067946209312,-2.8871874742539844e-15
1.0e8,0.36300679462092944,-7.233990702957685e-16
1.0e8,0.3430067946209306,1.7129192592012136e-16
1.0e8,0.3230067946209289,-2.345056679394355e-15
1.0e8,0.30300679462093005,-3.6333725268443375e-15
1.0e8,0.28300679462092837,4.5550256052622175e-15
1.0e8,0.26300679462092946,1.2212807645120531e-15
1.0e8,0.24300679462092778,6.569765352181225e-16
1.0e8,0.22300679462092887,2.1871629908742453e-15
1.0e8,0.2030067946209272,-6.511064511628976e-16
1.0e8,0.18300679462092828,4.7542772483359296e-15
1.0e8,0.1630067946209266,1.0400591783916489e-14
1.0e8,0.1430067946209277,-4.7993863103075555e-15
1.0e8,0.12300679462092601,-7.007767001332467e-16
1.0e8,0.10300679462092721,1.808927656403562e-15
1.0e8,0.08300679462092542,5.116903586353852e-15
1.0e8,0.06300679462092662,3.5001842702656943e-15
1.0e8,0.047255095965694216,1.1771957783803584e-15
1.0e8,0.03150339731046192,4.159637300687187e-15
1.0e8,0.01575169865523096,8.299702881131032e-15
1.0e8,0.0,4.507789420163905e-15
3.0e8,-0.0020000000000000018,7.402850394865802e-17
3.0e8,-0.0044000000000000705,-1.393268241520431e-14
3.0e8,-0.007280000000000064,-2.9410150343300014e-15
3.0e8,-0.010735999999999968,4.295746063927564e-15
3.0e8,-0.014883199999999874,1.6438559782262606e-15
3.0e8,-0.019859840000000184,-5.079275390658423e-15
3.0e8,-0.025831808000000178,-7.875431365003828e-15
3.0e8,-0.03299816960000013,-2.599198049936331e-15
3.0e8,-0.041597803519999865,-6.1552712733332845e-15
3.0e8,-0.05191736422399984,-2.6306609817684205e-15
3.0e8,-0.06430083706880008,4.0534416278239863e-16
3.0e8,-0.07916100448255992,3.7808746008173966e-15
3.0e8,-0.09699320537907208,8.625874929583355e-15
3.0e8,-0.1169932053790721,-1.5578119651009279e-16
3.0e8,-0.136993205379072,-3.764323587044014e-15
3.0e8,-0.1569932053790719,3.2694422799446718e-15
3.0e8,-0.17699320537907182,-1.245546588612096e-14
3.0e8,-0.19699320537907217,-1.3788467299505614e-15
3.0e8,-0.21699320537907196,-8.69788082435754e-15
3.0e8,-0.23699320537907198,4.378407306335494e-15
3.0e8,-0.256993205379072,2.7683332366599558e-15
3.0e8,-0.2769932053790718,-1.5783168550786746e-15
3.0e8,-0.29699320537907203,-3.6458508450554776e-14
3.0e8,-0.31699320537907205,-1.3893837004276317e-13
3.0e8,-0.33699320537907207,-4.499101926018315e-13
3.0e8,-0.3569932053790723,-1.5618941122379482e-12
3.0e8,-0.3769932053790721,-5.336600056294233e-12
3.0e8,-0.3969932053790721,-1.823073937599724e-11
3.0e8,-0.4169932053790717,-6.23822675659777e-11
3.0e8,-0.43699320537907194,-2.136023772344093e-10
3.0e8,-0.4569932053790724,-7.321874255993394e-10
3.0e8,-0.47699320537907264,-2.5121694868445417e-9
3.0e8,-0.4969932053790722,-8.626188994487033e-9
3.0e8,-0.5169932053790725,-2.9637660356119585e-8
3.0e8,-0.536993205379072,-1.0185626374358874e-7
3.0e8,-0.5569932053790723,-3.499470297951915e-7
3.0e8,-0.5769932053790725,-1.2006170279962404e-6
3.0e8,-0.5969932053790721,-4.1041985319769054e-6
3.0e8,-0.6169932053790725,-1.3916598692521486e-5
3.0e8,-0.6369932053790721,-4.6397234741543826e-5
3.0e8,-0.6569932053790724,-0.0001496074376622736
3.0e8,-0.6769932053790726,-0.00045397478755857917
3.0e8,-0.6969932053790728,-0.0012508034661012479
3.0e8,-0.7169932053790724,-0.0030412348436984465
3.0e8,-0.736993205379072,-0.006519096412336011
3.0e8,-0.7569932053790722,-0.012648552505816788
3.0e8,-0.7769932053790727,-0.02298519547109186
3.0e8,-0.7969932053790729,-0.04018940765024663
3.0e8,-0.8169932053790725,-0.06874239737785692
3.0e8,-0.8369932053790721,-0.11602786795769814
3.0e8,-0.8569932053790723,-0.1940295274486758
3.0e8,-0.8769932053790725,-0.32192420327716503
3.0e8,-0.8969932053790721,-0.5294339154036811
3.0e8,-0.9169932053790717,-0.8595706704211934
3.0e8,-0.9369932053790719,-1.3677437124814418
3.0e8,-0.9569932053790724,-2.1126954350963847
3.0e8,-0.976993205379072,-3.1361473320994633
3.0e8,-0.9969932053790715,-4.435380425871273
3.0e8,-1.0169932053790718,-5.940849432916552
3.0e8,-1.036993205379072,-7.5083346350459585
3.0e8,-1.0569932053790716,-8.92505346306572
3.0e8,-1.0769932053790712,-9.930006333495008
3.0e8,-1.0969932053790714,-10.270641495833488
3.0e8,-1.1169932053790717,-9.836709432926684
3.0e8,-1.1369932053790712,-8.820700978768915
3.0e8,-1.1569932053790708,-7.6408016509237235
3.0e8,-1.1769932053790713,-6.605689713904053
3.0e8,-1.1969932053790715,-5.789885254650482
3.0e8,-1.183006794620929,-5.012824641169828
3.0e8,-1.1630067946209295,-4.414730528023054
3.0e8,-1.143006794620929,-3.9065217623894952
3.0e8,-1.1230067946209288,-3.4320500684049673
3.0e8,-1.1030067946209292,-2.963555389091452
3.0e8,-1.0830067946209296,-2.490444232967169
3.0e8,-1.0630067946209294,-2.0187529698505458
3.0e8,-1.0430067946209292,-1.5678431296708828
3.0e8,-1.0230067946209296,-1.1620252057625788
3.0e8,-1.00300679462093,-0.8206097497539935
3.0e8,-0.9830067946209297,-0.5517359558344664
3.0e8,-0.9630067946209294,-0.3523264382230627
3.0e8,-0.9430067946209297,-0.21226207477988948
3.0e8,-0.9230067946209302,-0.11917349203256561
3.0e8,-0.9030067946209299,-0.06138175692258218
3.0e8,-0.8830067946209297,-0.028651390493015183
3.0e8,-0.8630067946209301,-0.01211551609516937
3.0e8,-0.8430067946209305,-0.004704691610436833
3.0e8,-0.8230067946209303,-0.001712927667148598
3.0e8,-0.8030067946209299,-0.0005953123245795978
3.0e8,-0.7830067946209304,-0.0001983000510556137
3.0e8,-0.7630067946209308,-6.097007547082236e-5
3.0e8,-0.7430067946209304,-1.3469985825432044e-5
3.0e8,-0.7230067946209302,3.837972353293135e-6
3.0e8,-0.7030067946209306,1.1343430697586678e-5
3.0e8,-0.6830067946209311,1.5946239918686127e-5
3.0e8,-0.6630067946209308,2.0004847365631662e-5
3.0e8,-0.6430067946209305,2.4369132735333806e-5
3.0e8,-0.6230067946209309,2.9392942475066244e-5
3.0e8,-0.6030067946209313,3.526694781350454e-5
3.0e8,-0.5830067946209311,4.2123017200291406e-5
3.0e8,-0.5630067946209307,5.005951187376047e-5
3.0e8,-0.5430067946209312,5.913547062517599e-5
3.0e8,-0.5230067946209316,6.934758928139081e-5
3.0e8,-0.5030067946209313,8.059209801643666e-5
3.0e8,-0.4830067946209311,9.260942890102814e-5
3.0e8,-0.4630067946209315,0.00010490857626105045
3.0e8,-0.44300679462093195,0.00011667040044294625
3.0e8,-0.4230067946209316,0.00012663889323694043
3.0e8,-0.40300679462093136,0.00013303948140757908
3.0e8,-0.3830067946209318,0.00013365017508840113
3.0e8,-0.3630067946209322,0.00012638942034360926
3.0e8,-0.34300679462093187,0.00011127819274602651
3.0e8,-0.3230067946209316,9.419440728433458e-5
3.0e8,-0.30300679462093205,8.625956880006583e-5
3.0e8,-0.2830067946209325,9.329988769352192e-5
3.0e8,-0.26300679462093224,0.00011409434946639164
3.0e8,-0.2430067946209319,0.00014735328987085087
3.0e8,-0.2230067946209323,0.00019425432181477197
3.0e8,-0.20300679462093274,0.00025828850055519795
3.0e8,-0.1830067946209324,0.00034510892568836836
3.0e8,-0.16300679462093215,0.00046282964269991027
3.0e8,-0.14300679462093258,0.0006227271772020081
3.0e8,-0.123006794620933,0.0008403166595135355
3.0e8,-0.10300679462093276,0.0011368278089224355
3.0e8,-0.08300679462093252,0.0015411207004500447
