BoundaryLayerThickness,Voltage,Value
80.0,0.43001647132066645,6.207649926944174e-10
80.0,0.442016471320666,3.953490282578047e-10
80.0,0.45401647132066647,2.444946422229799e-10
80.0,0.4660164713206669,1.4750680345636626e-10
80.0,0.4780164713206667,8.720756013407304e-11
80.0,0.4900164713206665,5.072739889358776e-11
80.0,0.502016471320667,2.9131447680581605e-11
80.0,0.5140164713206674,1.6562410079522712e-11
80.0,0.5260164713206672,9.34301901815194e-12
80.0,0.538016471320667,5.23843627404089e-12
80.0,0.5500164713206674,2.923111381007684e-12
80.0,0.5620164713206679,1.6250438922156193e-12
80.0,0.5740164713206675,9.007506885904908e-13
80.0,0.5860164713206673,4.981182531208096e-13
80.0,0.5980164713206677,2.749512170302876e-13
80.0,0.6100164713206682,1.5154325242325846e-13
80.0,0.622016471320668,8.342780420385051e-14
80.0,0.6340164713206677,4.5885613860969174e-14
80.0,0.6460164713206682,2.5218101743462503e-14
80.0,0.6580164713206686,1.3851681228557125e-14
80.0,0.6700164713206684,7.604430531434313e-15
80.0,0.682016471320668,4.1726754401865244e-15
80.0,0.6940164713206685,2.2895605555289533e-15
80.0,0.7060164713206689,1.2553256404475954e-15
80.0,0.7180164713206687,6.886849753058067e-16
80.0,0.7300164713206685,3.772607149038314e-16
80.0,0.742016471320669,2.0689718780175116e-16
80.0,0.7540164713206694,1.138374093280583e-16
80.0,0.7660164713206692,6.25730891310854e-17
80.0,0.778016471320669,3.3982461764227517e-17
80.0,0.7900164713206694,1.871859195943252e-17
80.0,0.7979835286793311,1.0634228814903151e-17
80.0,0.7859835286793313,5.644764206968759e-18
80.0,0.7739835286793316,4.5104664194114546e-18
80.0,0.7619835286793318,2.2106186385528514e-18
80.0,0.7499835286793322,-1.4353752963874216e-19
80.0,0.7379835286793324,-1.8037342221512724e-19
80.0,0.7259835286793326,6.163826414103187e-19
80.0,0.7139835286793329,-6.223512799128766e-19
80.0,0.7019835286793331,3.806641050136918e-19
80.0,0.6899835286793334,1.11113784803633e-19
80.0,0.6779835286793336,8.94534031411244e-19
80.0,0.6659835286793339,-6.124415449376946e-19
80.0,0.6539835286793342,1.90850659494321e-19
80.0,0.6419835286793344,-1.8655919732885532e-19
80.0,0.6299835286793347,2.241704734180393e-19
80.0,0.6179835286793349,1.9694789937735884e-19
80.0,0.6059835286793351,1.2221022068041214e-18
80.0,0.5939835286793355,-1.4423399866806473e-19
80.0,0.5819835286793357,-7.215367995505562e-19
80.0,0.569983528679336,-8.535049544289078e-19
80.0,0.5579835286793362,3.8275911405573343e-19
80.0,0.5459835286793364,-7.277532636300807e-19
80.0,0.5339835286793366,-3.1648872805073544e-19
80.0,0.521983528679337,5.500195795998801e-19
80.0,0.5099835286793373,-1.2294438111812348e-19
80.0,0.4979835286793375,2.755382002070446e-20
80.0,0.4859835286793377,-4.709398384783869e-19
80.0,0.47398352867933796,1.0903838260085011e-20
80.0,0.46198352867933823,2.3274877004777917e-19
80.0,0.4499835286793385,-4.497101374807146e-19
80.0,0.43798352867933876,2.906446000570741e-19
80.0,0.425983528679339,4.2451431388950104e-19
80.0,0.41398352867933924,-2.761408973964339e-19
80.0,0.4019835286793395,-2.3577169406952416e-19
80.0,0.3899835286793405,-2.298286297051298e-19
80.0,0.37798352867934004,-6.792996489940146e-20
80.0,0.3659835286793396,-1.8952177856269522e-19
80.0,0.3539835286793405,1.6876733029923028e-19
80.0,0.3419835286793415,2.3583903930002167e-19
80.0,0.32998352867934105,-1.7147490084109577e-19
80.0,0.3179835286793406,1.1114319506252117e-19
80.0,0.30598352867934153,-3.432049341557762e-21
80.0,0.2939835286793425,1.7505582820124887e-19
80.0,0.28198352867934207,8.594475316668608e-20
80.0,0.2699835286793416,8.723034073584918e-20
80.0,0.2579835286793426,-3.656979975787312e-21
80.0,0.2459835286793436,-1.1706342537498366e-19
80.0,0.23398352867934313,3.5396695773066346e-19
80.0,0.22198352867934268,-3.1115164897920865e-19
80.0,0.20998352867934356,1.327730704316489e-19
80.0,0.19798352867934454,-3.439417128981091e-21
80.0,0.1859835286793441,-1.4721813524692825e-20
80.0,0.17398352867934364,-8.822139948049461e-20
80.0,0.16198352867934462,1.1456495385800833e-19
80.0,0.1499835286793456,2.345208751501025e-19
80.0,0.13798352867934516,-3.3549037359711e-20
80.0,0.1259835286793447,1.3363817654583847e-19
