Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.8133621156593691,39.24790882932242,2.4142990919629626e-5,0.00022523469213347954,4.349352731263777e-10,0.03361659490220412,1.7334171617770263e-9,0.00012787068213158178
-0.8060736889360769,37.62931444917319,2.706399317446038e-5,0.00023475413300653628,4.043947150635509e-10,0.03369014670552538,1.4328190650118883e-9,0.00010531965458918474
-0.8,36.33619405488619,2.9345106088961236e-5,0.0002429828463989184,3.8603257218936834e-10,0.03374225191181748,1.2281023635995078e-9,8.943640850058087e-5
-0.7939263110639232,35.091491286172996,3.143076840601421e-5,0.0002514881829809712,3.7302968082025595e-10,0.033787164827055,1.057598829484369e-9,7.580488030088282e-5
-0.7878526221278462,33.893217536124766,3.328090955038885e-5,0.000260277480652768,3.645993564566915e-10,0.03382584025281475,9.156249423888105e-10,6.410917313916363e-5
-0.7817789331917693,32.73947317098808,3.4868808168540416e-5,0.00026935826937895646,3.6012939035400916e-10,0.0338591158642164,7.974809554004195e-10,5.407713983641831e-5
-0.7757052442556923,31.628443143429802,3.618073864372522e-5,0.000278738311374128,3.5914770469625215e-10,0.03388772221369703,6.992805454737224e-10,4.547495413320496e-5
-0.7676069923409231,30.210527306868492,3.749830033195109e-5,0.00029172445232617444,3.6265785380969183e-10,0.03391968316834271,5.938986253769082e-10,3.588760907505303e-5
-0.7568093231212308,28.426602366732965,3.8524606351188605e-5,0.00030992353703188357,3.749951266544601e-10,0.03395327577905544,4.893848270236057e-10,2.5836933281709267e-5
-0.744471785716187,26.52733480630698,3.879576650936724e-5,0.0003320141351026504,3.9888814483329324e-10,0.0339817591567312,4.0796334504089593e-10,1.733526779981865e-5
-0.7341905045453171,25.04974806917124,3.841685352635463e-5,0.0003515338244280474,4.264824713292172e-10,0.03399924111731459,3.632835048435875e-10,1.2126297404643517e-5
-0.7256227702362589,23.886534960920436,3.776775172368127e-5,0.00036860947068156457,4.548671325041903e-10,0.03401036170224954,3.384963036677683e-10,8.816275876958097e-6
-0.718482991645377,22.96184215447596,3.7043312234742006e-5,0.00038342422702890354,4.823886679050253e-10,0.03401764835539586,3.2488557317632694e-10,6.648872544882817e-6
-0.7125331761529754,22.220826757384238,3.6338211192715066e-5,0.00039619007602304716,5.081114750224121e-10,0.034022550488639496,3.1767999138856037e-10,5.191383680111846e-6
-0.7075749965759741,21.623045206313854,3.5694334606001836e-5,0.0004071284437230865,5.315511991154531e-10,0.034025930390718585,3.1416855738320535e-10,4.186779843805004e-6
-0.7034431802618064,21.138152395814956,3.5126345739873155e-5,0.00041645715814543643,5.52517402328083e-10,0.03402831516940222,3.1277555030911787e-10,3.4781016867005015e-6
-0.7,20.743033817409785,3.463536256620512e-5,0.00042438222639480183,5.710088787990755e-10,0.03403003438159911,3.125733935490576e-10,2.9672830647388947e-6
-0.6965568197381935,20.355866509133836,3.4131444517219944e-5,0.0004324470914307336,5.90446976874104e-10,0.034031534067585544,3.131634976411327e-10,2.5217420579744347e-6
-0.693113639476387,19.976474053313368,3.361732235527221e-5,0.0004406540426657771,6.108502467733196e-10,0.03403283587722614,3.144760397015399e-10,2.1350266488907737e-6
-0.6862272789527742,19.240329135021447,3.2568393991496326e-5,0.0004575035705254731,6.546274590770587e-10,0.03403492707343736,3.1901062500987143e-10,1.5138911500740367e-6
-0.6793409184291613,18.53327065528912,3.150632610442971e-5,0.000474949984203022,7.024949116461139e-10,0.034036458434597995,3.2570569441284115e-10,1.059098643441035e-6
-0.6690113776437421,17.524468026790174,2.9918976911007588e-5,0.0005022825488796922,7.823325284180635e-10,0.034037983662494664,3.389465521626684e-10,6.061767611252599e-7
-0.6586818368583227,16.574253868876536,2.836808166596342e-5,0.0005310737247747902,8.723948223028994e-10,0.03403888197415317,3.551260520202514e-10,3.3944283933663366e-7
-0.644909115811097,15.392008289677884,2.639110069767257e-5,0.0005718611862029794,1.0097644545082551e-9,0.034039510792905646,3.8008417041466224e-10,1.5273905452427717e-7
-0.6271428721935202,13.997880219786996,2.402337487107122e-5,0.0006288138387651827,1.2197599020534162e-9,0.03403984677537635,4.16664405394638e-10,5.2985294753981443e-8
-0.6123376691788728,12.93835325551839,2.2211587658374614e-5,0.0006803068958985707,1.427287083001104e-9,0.034039952472293585,4.5037972067073754e-10,2.1604206509178073e-8
-0.6,12.120073839769626,2.080907735678441e-5,0.0007262371060077949,1.6263409468271574e-9,0.03403999099215531,4.806369806588455e-10,1.0167840999248355e-8
-0.5876623308211272,11.355976661056198,1.9498186432773938e-5,0.0007751024784065376,1.8524686045611668e-9,0.03404000917545286,5.129047124650407e-10,4.769318049623521e-9
-0.5753246616422544,10.642111395179045,1.8272919685218624e-5,0.0008270957267037524,2.109277711838865e-9,0.03404001772019279,5.472751213047377e-10,2.232433976751649e-9
-0.5629869924633816,9.974841649096145,1.7127384064310855e-5,0.0008824244829536588,2.400890960833957e-9,0.03404002172422963,5.83868439312481e-10,1.0436594459636042e-9
-0.5506493232845088,9.350818446360687,1.6055984305529832e-5,0.0009413127161659418,2.7320139379735995e-9,0.034040023597270985,6.228245732958424e-10,4.875648804089528e-10
-0.5343449211541751,8.587294082147608,1.474500473538307e-5,0.0010250078929149335,3.239427100980905e-9,0.034040024639122056,6.781972089837308e-10,1.7824581469056962e-10
-0.520757919378897,7.999922506916828,1.3736458421603084e-5,0.0011002661805280508,3.732578114456922e-9,0.03404002497995762,7.279903108990264e-10,7.705389880245472e-11
-0.5094354178994986,7.541755548126067,1.2949756622811909e-5,0.0011671081239467871,4.199865695749293e-9,0.03404002511045784,7.722156029333189e-10,3.830920711242874e-11
-0.5,7.180281690746065,1.2329081027720547e-5,0.001225863349494103,4.633373077596876e-9,0.034040025167407555,8.110906402867497e-10,2.1401187139697117e-11
-0.49056458210050136,6.83624137617334,1.1738339108213816e-5,0.0012875560818319928,5.111465333483423e-9,0.03404002519921733,8.519093809944435e-10,1.1957126086593478e-11
-0.4811291642010027,6.508711169112959,1.1175945737950386e-5,0.0013523482499694767,5.6388452424945796e-9,0.03404002521698649,8.947789195111252e-10,6.68159606618917e-12
-0.47169374630150407,6.196821907809414,1.0640408756827385e-5,0.0014204126387896694,6.220741184271283e-9,0.03404002522691333,9.398135524760442e-10,3.734275885057613e-12
-0.4622583284020054,5.899755301367269,1.0130323233954064e-5,0.0014919337681046166,6.862970903287303e-9,0.03404002523246034,9.871353520538313e-10,2.087432043434902e-12
-0.44967777120267394,5.525398556654219,9.487524670434603e-6,0.0015930152489561497,7.824433999454369e-9,0.034040025236252706,1.0540157135341231e-9,9.615121192693693e-13
-0.4336861190718579,5.08293775645625,8.727786266073254e-6,0.001731684427168348,9.245929247794887e-9,0.034040025238281646,1.1457659165260986e-9,3.591335497466185e-13
-0.42035974229617784,4.740647361263845,8.140047939405312e-6,0.0018567177615825966,1.0629304438191807e-8,0.03404002523895868,1.2284939950385893e-9,1.58147223601242e-13
-0.4092544283164445,4.4724427030867435,7.679520382341012e-6,0.0019680619163569705,1.1942371494013895e-8,0.03404002523922233,1.3021646546171388e-9,7.98723826433387e-14
-0.4,4.260066274063065,7.31485408855698e-6,0.002066175404503232,1.316277436072586e-8,0.03404002523933882,1.3670812681144805e-9,4.521632857779672e-14
-0.39074557168355556,4.057279307012158,6.966653620746294e-6,0.002169444963230445,1.4511434153246845e-8,0.03404002523940508,1.4354093868119633e-9,2.560395716934352e-14
-0.3814911433671111,3.8636170052596004,6.634120888639717e-6,0.002278187549394977,1.6002653792901506e-8,0.03404002523944253,1.5073587245209512e-9,1.4502281569398512e-14
