ScanRate,Voltage,Value
0.001,0.7019835286793396,6.563941246687853e-9
0.001,0.6899835286793395,5.192454896024009e-9
0.001,0.6779835286793396,4.107504954242085e-9
0.001,0.6659835286793396,3.2492593711938994e-9
0.001,0.6539835286793396,2.570325708204729e-9
0.001,0.6419835286793396,2.033230431156723e-9
0.001,0.6299835286793396,1.6083687376724028e-9
0.001,0.6179835286793396,1.272256996708424e-9
0.001,0.6059835286793396,1.0063581397304907e-9
0.001,0.5939835286793396,7.960508960362421e-10
0.001,0.5819835286793396,6.296542877645612e-10
0.001,0.5699835286793395,4.980288542357154e-10
0.001,0.5579835286793395,3.9392245223517465e-10
0.001,0.5459835286793395,3.1155388855575427e-10
0.001,0.5339835286793395,2.463944571488505e-10
0.001,0.5219835286793395,1.948534747170954e-10
0.001,0.5099835286793396,1.540640716031153e-10
0.001,0.4979835286793396,1.2179789104517612e-10
0.001,0.4859835286793396,9.631025225279643e-11
0.001,0.47398352867933957,7.611301111201126e-11
0.001,0.46198352867933956,6.016206441800412e-11
0.001,0.4499835286793396,4.751892005964618e-11
0.001,0.4379835286793396,3.753075243578622e-11
