Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-1.11228864544182,2.977633030583314,6.856348492227694e-10,2.1622742302692775e-7,1.6496460145289964e-10,1.849199199347736e-5,1.0473544225289932e-8,0.00021790747577724913
-1.1,2.9746771150076534,7.565956559427763e-10,2.69307296241132e-7,2.023631465936031e-10,2.7253829476486383e-5,1.0472966557373489e-8,0.0002302600196926311
-1.0877113545581802,2.971489456670602,8.527659946014445e-10,3.3751584370286596e-7,2.444059093370348e-10,3.9807562369009034e-5,1.0369284725384977e-8,0.0002411261882473628
-1.0754227091163604,2.9680538230333657,9.829263337091629e-10,4.2497287777156187e-7,2.8981037067546297e-10,5.7516482594557486e-5,1.0143396406184456e-8,0.0002497613601393573
-1.0631340636745406,2.964352944812087,1.1591926602354585e-9,5.363055519887496e-7,3.3642008008678056e-10,8.203611296654744e-5,9.782771990131824e-9,0.0002553578692350013
-1.0508454182327207,2.9603685455983237,1.398547887292164e-9,6.763523056217773e-7,3.8123776920023413e-10,0.00011524643058856474,9.283940340102156e-9,0.0002571237588784731
-1.038104160388061,2.9559175257505728,1.739261817346314e-9,8.568411534540888e-7,4.219947490945376e-10,0.00016093471629412498,8.62850466830678e-9,0.00025420289733106945
-1.0274864455175112,2.951943844090805,2.122649526534594e-9,1.0379261574924325e-6,4.486271187326891e-10,0.00020915636120534756,7.989032728533264e-9,0.00024775043599021
-1.018638349792053,2.9484387223848842,2.5354059926864996e-9,1.211801922530198e-6,4.641629214933991e-10,0.0002570371958884696,7.4049103721964086e-9,0.00023955252563211308
-1.0112649366875046,2.9453774315101238,2.9631998839754124e-9,1.3734362238444714e-6,4.718354266013903e-10,0.00030247245878442974,6.8923727291104035e-9,0.00023085207635960403
-1.0051204257670476,2.942725531176297,3.3922794187438742e-9,1.520152785346825e-6,4.743542279224807e-10,0.0003441748908269122,6.453707740623487e-9,0.0002224109701755428
-1.0,2.9404436711151187,3.810679184090256e-9,1.650988845151867e-6,4.737258710462221e-10,0.00038153071772167245,6.083980698356515e-9,0.00021463716001516076
-0.9948795742329525,2.9380948811248313,4.2945747190895425e-9,1.7898087052339307e-6,4.706477590638592e-10,0.0004211613991462664,5.7135579269464495e-9,0.00020627636909668039
-0.989759148465905,2.93567773878949,4.855495501143111e-9,1.936814211357581e-6,4.651933052223209e-10,0.0004629467297834659,5.345283816206841e-9,0.00019741946891597517
-0.9846387226988574,2.9331908276981067,5.5073041847429955e-9,2.092240266794591e-6,4.574732598898959e-10,0.0005067380308782788,4.981877456390665e-9,0.00018816508689695305
-0.9769580840482862,2.929326549303363,6.693065401729572e-9,2.34178920228675e-6,4.4195916802163504e-10,0.0005758048134132153,4.451370218734841e-9,0.00017376531978442622
-0.9654371260724294,2.9232193150462655,9.093941248065443e-9,2.755446445748446e-6,4.109686497713566e-10,0.0006857111620708231,3.7026930049641126e-9,0.0001516981312133311
-0.9481556891086441,2.9133261439666063,1.4916564632154834e-8,3.4752922906235393e-6,3.511620397294769e-10,0.0008603544342404871,2.7193143095543545e-9,0.00011969287472113345
-0.9291050868239058,2.901337718095261,2.732002993234983e-8,4.432218474006946e-6,2.7419709566728854e-10,0.0010603172839985149,1.8568152400050453e-9,8.882147395478793e-5
-0.9132295849199572,2.890418555683796,4.7639528635769745e-8,5.384451573094301e-6,2.098606417962357e-10,0.0012310948187915789,1.3146140023424205e-9,6.784654349443545e-5
-0.9,2.8806318908864625,7.819241767571222e-8,6.303912709471445e-6,1.6173647313268112e-10,0.001376762688606084,9.719282022766077e-10,5.366612380980356e-5
-0.8867704150800428,2.870185351345506,1.3112063799364475e-7,7.357138648093098e-6,1.2151334174363848e-10,0.0015261794955610576,7.122754873895754e-10,4.215392593198825e-5
-0.8735408301600855,2.8590454523913627,2.2151026701431326e-7,8.56631110975268e-6,9.032963405911848e-11,0.001680007938153398,5.197059161534092e-10,3.2908967252122775e-5
-0.8603112452401283,2.8471782221070794,3.699182939707221e-7,9.957567526319882e-6,6.775547923831818e-11,0.001838823241686278,3.7916927682391197e-10,2.5540791874175647e-5
-0.8451979635867095,2.8326870276161014,6.386229822398746e-7,1.1807859691342512e-5,5.0635188530425426e-11,0.0020270924761051686,2.657130039657639e-10,1.8983171815712907e-5
-0.8326035622088606,2.8198139856567246,9.575691944052083e-7,1.3596183997037145e-5,4.1679222036941636e-11,0.0021902454469164036,1.9894878863748232e-10,1.4737160935320383e-5
-0.8221082277273197,2.80850941991632,1.2865165948926183e-6,1.5281549065611887e-5,3.692166844053485e-11,0.0023310662367615953,1.57386913445797e-10,1.1882662820931596e-5
-0.8133621156593691,2.79867455943094,1.594742180328326e-6,1.683659534515189e-5,3.4404772874362633e-11,0.002452108025901693,1.302469458787018e-10,9.898618121439247e-6
-0.8060736889360769,2.7901831591924364,1.8663378979179804e-6,1.8246440885110034e-5,3.312947096411199e-11,0.0025557243969925453,1.1180552835986791e-10,8.479021521586316e-6
-0.8,2.782897088093252,2.096872235513905e-6,1.9506266853026742e-5,3.255956126679652e-11,0.0026440851887941925,9.88549551515874e-11,7.437761580885207e-6
-0.7939263110639232,2.775416556987609,2.326355549687252e-6,2.08482376342555e-5,3.239171576182958e-11,0.0027343585936922946,8.778160608789152e-11,6.5106568635367445e-6
-0.7878526221278462,2.7677381710233226,2.5505479105571075e-6,2.2277207987640044e-5,3.259467786428324e-11,0.0028266188025332663,7.833177617362704e-11,5.685345302112511e-6
-0.7817789331917693,2.7598585542632192,2.765767250869239e-6,2.3798284316296202e-5,3.3146873181591627e-11,0.0029209372097318536,7.028966328118567e-11,4.950737170050833e-6
-0.7757052442556923,2.751774353523837,2.9690283169930852e-6,2.541683907018124e-5,3.403513604156975e-11,0.0030173821950446834,6.347209081726745e-11,4.296942551890243e-6
-0.7676069923409231,2.7406714323126096,3.2176730425966106e-6,2.773635809222305e-5,3.573325372956811e-11,0.003149395818065135,5.602244043576863e-11,3.5359373941716726e-6
-0.7568093231212308,2.7252791184868577,3.5045323511046897e-6,3.1139031898792806e-5,3.892238077756955e-11,0.003331725296612936,4.8539485931630803e-11,2.6902653498794475e-6
-0.744471785716187,2.706847130515622,3.766970923133864e-6,3.5504076314489176e-5,4.3940171596494746e-11,0.003549258131994104,4.279501820311107e-11,1.9212206444155644e-6
-0.7341905045453171,2.690780848498969,3.933882715561578e-6,3.957162901739141e-5,4.9364839389060155e-11,0.0037383272103721065,3.990150478551113e-11,1.4147926618008673e-6
-0.7256227702362589,2.6768903362532255,4.03957919176376e-6,4.3289049581787384e-5,5.4863124467870194e-11,0.0039014706795294637,3.8624716434978916e-11,1.073169852895312e-6
-0.718482991645377,2.6649599033029414,4.106509892793771e-6,4.663277585328578e-5,6.020733682470552e-11,0.004041397280724191,3.8271006112184955e-11,8.38212644973619e-7
-0.7125331761529754,2.6547677272958627,4.148979769728635e-6,4.960121309800805e-5,6.524599614196628e-11,0.004160814861474613,3.843260053593246e-11,6.737302562530485e-7
-0.7075749965759741,2.6460984959145892,4.176008508758751e-6,5.220816171922741e-5,6.988674971010524e-11,0.004262312074933905,3.8864946350258516e-11,5.565669025826545e-7
-0.7034431802618064,2.638750936713016,4.193260864918585e-6,5.447730238552306e-5,7.408285699568787e-11,0.004348286837397557,3.9421350481432314e-11,4.716614903986578e-7
-0.7,2.6325417643799267,4.204295541225494e-6,5.643788288727519e-5,7.782129123575118e-11,0.00442091007721897,4.001520553837472e-11,4.0909579430818555e-7
-0.6965568197381935,2.6262537129744783,4.212548239122416e-6,5.8463815005595434e-5,8.179051322091762e-11,0.004494429741099083,4.072267984033886e-11,3.534402369934365e-7
-0.693113639476387,2.619886314018559,4.218257654766693e-6,6.055707691293572e-5,8.600127378812307e-11,0.004568852960546005,4.153941040242509e-11,3.0418593184483107e-7
-0.6862272789527742,2.6069116460449457,4.222975010393431e-6,6.495377168845263e-5,9.51922531324212e-11,0.004720438089124661,4.3483723868486405e-11,2.2283558965337235e-7
-0.6793409184291613,2.5936142032318963,4.22021338261609e-6,6.964488781141314e-5,1.0548803939350622e-10,0.00487572017712267,4.581600240924917e-11,1.6101417591646772e-7
