Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-1.1270350199720038,289.78972113672,4.022269053226267e-7,3.134202023247308e-5,3.6461930197266516e-9,0.00018227525386875208,2.842924298241007e-8,0.012266045482361532
-1.11228864544182,261.7600836862408,3.7282102249265705e-7,3.486068027074536e-5,4.375432975647682e-9,0.0002695186515050649,3.0467873950966995e-8,0.012180301940753516
-1.1,240.63877237055274,3.530339053686578e-7,3.8118141622771544e-5,5.052464084352494e-9,0.00037240762269632723,3.202961091553385e-8,0.01208209225535701
-1.0877113545581802,221.3496889181156,3.376873270537771e-7,4.171478617994631e-5,5.780520134921471e-9,0.000513061456638662,3.336606129015925e-8,0.011952516082476803
-1.0754227091163604,203.72338556390366,3.270332933417577e-7,4.569602370537265e-5,6.5385895097966024e-9,0.0007042925850830893,3.4366928483954157e-8,0.011784142923631002
-1.0631340636745406,187.60671548701387,3.2144655400974443e-7,5.0108411313163706e-5,7.2947274915332705e-9,0.0009625923697118751,3.4917339508062835e-8,0.011569171734013905
-1.0508454182327207,172.86119081700528,3.2145665714973003e-7,5.499405458529529e-5,8.006002986354724e-9,0.0013088058218110356,3.4913966160606427e-8,0.011299985418247848
-1.038104160388061,158.8865897600258,3.2817223768867825e-7,6.0591021967980484e-5,8.640793762308021e-9,0.0017881993456260856,3.424817994574994e-8,0.010956316765197196
-1.0274864455175112,148.17284499670936,3.398115553826572e-7,6.567543596671074e-5,9.045708955521427e-9,0.00230587204342475,3.315669438060068e-8,0.010615195086668371
-1.018638349792053,139.84010691397134,3.5442885631695053e-7,7.019549912327717e-5,9.270275233439876e-9,0.002836909409165538,3.188559232806159e-8,0.010290715799419576
-1.0112649366875046,133.28204358074134,3.70590567254133e-7,7.414563340796279e-5,9.365702233487092e-9,0.0033596608763275036,3.059438232342403e-8,0.009991455978741095
-1.0051204257670476,128.0700576893782,3.8724835075388116e-7,7.755306886459372e-5,9.37552149060974e-9,0.003857546117076709,2.9373735990240765e-8,0.009721661472029438
-1.0,123.8943291831966,4.036530919261784e-7,8.046422081335288e-5,9.332891034729135e-9,0.004319402938631846,2.8267733905876495e-8,0.00948253881143424
-0.9948795742329525,119.86476422679802,4.2265226520487175e-7,8.343234566707704e-5,9.243009804091892e-9,0.004826734188966026,2.7091457721233822e-8,0.00923040564445104
-0.989759148465905,115.97581667881629,4.445846271240704e-7,8.644897693978094e-5,9.105698173447066e-9,0.005381879060551604,2.5855416870956925e-8,0.008965331558287038
-0.9846387226988574,112.22218095354437,4.6985521395815107e-7,8.950506396123189e-5,8.9215956144748e-9,0.005986783737096969,2.4570579971088956e-8,0.008687487843531967
-0.9769580840482862,106.83440424322305,5.151088134650589e-7,9.414265426996322e-5,8.561184959530967e-9,0.006990348352380854,2.2576430961745903e-8,0.008247473965486422
-0.9654371260724294,99.26721876564562,6.038841063127015e-7,0.00010115809577347117,7.849633234425419e-9,0.008713822121785293,1.9510002820519795e-8,0.007538904754763188
-0.9481556891086441,88.97714463604886,8.060443265303782e-7,0.00011164598203615679,6.4949024630890876e-9,0.011749615555664892,1.4985096192467084e-8,0.006389727738804415
-0.9291050868239058,78.95265615070515,1.1941018435831967e-6,0.0001230399281506006,4.835713662863261e-9,0.015521795062890354,1.0492778489941635e-8,0.005072578048745409
-0.9132295849199572,71.53623417611657,1.7612591177828872e-6,0.00013254669799101954,3.5344335952799458e-9,0.018728681638686816,7.403328154433397e-9,0.004015672068375814
-0.9,65.9386970045124,2.5303584120637514e-6,0.00014071769178748307,2.613328563940696e-9,0.021251600233697644,5.367135495755128e-9,0.0032142664492323947
-0.8867704150800428,60.82120490151649,3.730703996982572e-6,0.0001493643068036385,1.8824058348800858e-9,0.023517250936499624,3.815258481865437e-9,0.0025134237452520587
-0.8735408301600855,56.14047890593958,5.566227253954808e-6,0.00015871993700297484,1.341308033898172e-9,0.025460489682386907,2.689143065206504e-9,0.0019248834505006724
-0.8603112452401283,51.85645190900179,8.255937684039649e-6,0.00016898611700323413,9.631940466936384e-10,0.027062168127079463,1.902101566206172e-9,0.001447662983771236
