Pressure,Voltage,Value
0.2,-0.39401647132066087,-6.461288353732165e-13
0.2,-0.4060164713206611,-1.3206471796786036e-12
0.2,-0.4180164713206609,-2.807451865216495e-12
0.2,-0.43001647132066134,-5.931811770767073e-12
0.2,-0.44201647132066113,-1.2386865954233505e-11
0.2,-0.4540164713206607,-2.5935722647846937e-11
0.2,-0.46601647132066115,-5.4374084332334107e-11
0.2,-0.47801647132066094,-1.1392445477952731e-10
0.2,-0.49001647132066073,-2.3879425881488537e-10
0.2,-0.5020164713206612,-5.007778040294168e-10
0.2,-0.514016471320661,-1.0503796328761306e-9
0.2,-0.5260164713206608,-2.203675685516939e-9
0.2,-0.5380164713206612,-4.624313291303085e-9
0.2,-0.5500164713206608,-9.70547251179128e-9
0.2,-0.5620164713206606,-2.037206098267795e-8
0.2,-0.574016471320661,-4.276274767836286e-8
0.2,-0.5860164713206615,-8.975549193767407e-8
0.2,-0.5980164713206613,-1.8834296997426564e-7
0.2,-0.6100164713206611,-3.9502345295474417e-7
0.2,-0.6220164713206615,-8.277866239978041e-7
0.2,-0.6340164713206613,-1.7321627599850377e-6
0.2,-0.6460164713206609,-3.6162534368505546e-6
0.2,-0.6580164713206613,-7.52252681775485e-6
0.2,-0.6700164713206611,-1.5561836882722964e-5
0.2,-0.6820164713206609,-3.192402057378737e-5
0.2,-0.6940164713206614,-6.468201795121183e-5
0.2,-0.7060164713206611,-0.00012873177702062564
0.2,-0.7180164713206609,-0.00024993524049297846
0.2,-0.7300164713206614,-0.0004696926286080287
0.2,-0.742016471320661,-0.0008480084141687498
0.2,-0.7540164713206607,-0.0014631635777018908
0.2,-0.7660164713206612,-0.0024091359580053115
0.2,-0.7780164713206617,-0.0037961145609173618
0.2,-0.7900164713206614,-0.005759518650507958
0.2,-0.8020164713206612,-0.008478155964520005
0.2,-0.814016471320661,-0.01219863554632071
0.2,-0.8260164713206606,-0.01726432884977333
0.2,-0.838016471320661,-0.02415029378316612
0.2,-0.8500164713206608,-0.0335075960790503
0.2,-0.8620164713206606,-0.04622106438240888
0.2,-0.8740164713206611,-0.06348442267236756
0.2,-0.8860164713206609,-0.08689611780062757
0.2,-0.8980164713206606,-0.11857729478644835
0.2,-0.9100164713206602,-0.16130876689429308
0.2,-0.92201647132066,-0.21867416232448164
0.2,-0.9340164713206605,-0.29517847071074693
0.2,-0.9460164713206602,-0.39628108838901854
0.2,-0.95801647132066,-0.5282375804268862
0.2,-0.9700164713206605,-0.6975890799804246
0.2,-0.9820164713206603,-0.9100950924726829
0.2,-0.9940164713206598,-1.1689305998653763
0.2,-1.0060164713206596,-1.472157837869719
0.2,-1.0180164713206594,-1.8099364144332304
0.2,-1.0300164713206599,-2.162632123514504
0.2,-1.0420164713206597,-2.501587839800008
0.2,-1.0540164713206595,-2.7940897123156967
0.2,-1.06601647132066,-3.012250112804894
0.2,-1.0780164713206595,-3.142449228566621
0.2,-1.0900164713206593,-3.1899428562575167
0.2,-1.102016471320659,-3.1752473760928095
0.2,-1.1140164713206588,-3.124550843839332
0.2,-1.1260164713206593,-3.0604192504874828
0.2,-1.138016471320659,-2.9974036446320538
0.2,-1.1500164713206587,-2.94247419025421
0.2,-1.162016471320659,-2.89758668654809
0.2,-1.174016471320659,-2.862157800461268
0.2,-1.1860164713206587,-2.834663273662156
0.2,-1.1980164713206585,-2.8134477246194
0.2,-1.1899835286793419,-2.753274463610492
0.2,-1.1779835286793414,-2.704958065745691
0.2,-1.1659835286793416,-2.6609706024053157
0.2,-1.1539835286793418,-2.6120965787455037
0.2,-1.1419835286793414,-2.5533992143967708
0.2,-1.1299835286793416,-2.48080786359689
0.2,-1.117983528679342,-2.390741590737082
0.2,-1.1059835286793422,-2.280333005719123
0.2,-1.0939835286793425,-2.147933014990107
0.2,-1.081983528679342,-1.9937020623890527
0.2,-1.0699835286793422,-1.8200515178684407
0.2,-1.0579835286793424,-1.6316974989761377
0.2,-1.045983528679342,-1.4352000807702987
0.2,-1.0339835286793422,-1.2380588672619464
0.2,-1.0219835286793426,-1.0476165824472734
0.2,-1.0099835286793428,-0.8700827983543276
