Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.6690113776437421,2.5730563363473786,4.529672430836039e-6,7.727204518838647e-5,1.2319698396248445e-10,0.005115679874954025,5.37100221323281e-11,8.980282274949708e-8
-0.6586818368583227,2.551752850562697,4.50349739374339e-6,8.566722474481761e-5,1.4404568600495826e-10,0.005364231183006614,5.903547769193378e-11,5.2723236933029566e-8
-0.644909115811097,2.5221733224266694,4.4591506845286644e-6,9.817548089144575e-5,1.774388968480516e-10,0.005709251063857801,6.726772610702441e-11,2.524633579594753e-8
-0.6271428721935202,2.4820042423200355,4.3922700666055175e-6,0.00011680478976785553,2.3190613065810562e-10,0.00617769875502511,7.980114011696543e-11,9.475392742671262e-9
-0.6123376691788728,2.4467750619569846,4.331210831306769e-6,0.00013476728310346495,2.8938329486422423e-10,0.006588491158516076,9.199455699175838e-11,4.120071651712633e-9
-0.6,2.4161874221899393,4.277527623102174e-6,0.00015164793299508384,3.4756520034860115e-10,0.006945137309836309,1.0348691851602485e-10,2.0439237674178512e-9
-0.5876623308211272,2.384476020765068,4.221602250952124e-6,0.0001704609403494297,4.169323058543425e-10,0.007314867578221163,1.1630958130858276e-10,1.0097035998239022e-9
-0.5753246616422544,2.3516387355127706,4.1635651694128765e-6,0.00019140650752031443,4.995328425723589e-10,0.007697706134646506,1.305933040706181e-10,4.973332586077757e-10
-0.5629869924633816,2.3176765964540986,4.10348144506235e-6,0.0002147036297230585,5.977809720059037e-10,0.008093639300405716,1.4648449405878875e-10,2.444478882357667e-10
-0.5506493232845088,2.282593955257522,4.041388327513017e-6,0.0002405917526860034,7.145192213585031e-10,0.008502613970493575,1.6414497794383152e-10,1.1996203821235822e-10
-0.5343449211541751,2.234526753356427,3.9562957319865245e-6,0.00027922550171167944,9.02912604392118e-10,0.00906291897669422,1.905017802281184e-10,4.674251969965446e-11
-0.520757919378897,2.1930064631675976,3.8827865406574985e-6,0.00031570886551054604,1.0957605751774062e-9,0.009546872613919274,2.1539212386091292e-10,2.1283845872052294e-11
-0.5094354178994986,2.157406165604841,3.81975649795297e-6,0.0003494200155356269,1.2863555110623497e-9,0.009961795730563973,2.3839134161952355e-10,1.1041002537539928e-11
-0.5,2.1270569057900794,3.766022765803166e-6,0.00038001922814479694,1.469345863720721e-9,0.010315496263208148,2.592675265652046e-10,6.386640484852367e-12
-0.49056458210050136,2.0960987427555686,3.711210671944395e-6,0.00041307787597528035,1.6774408974189775e-9,0.010676271825588111,2.8182168553408113e-10,3.692892665189733e-12
-0.4811291642010027,2.0645438544603985,3.655341902923867e-6,0.0004487778342324188,1.913992417084075e-9,0.011043978233700418,3.0617789091089825e-10,2.1345225596858067e-12
-0.47169374630150407,2.032405850723045,3.59844062435176e-6,0.00048731371846854753,2.182794734236309e-9,0.011418454448762485,3.3246891185802803e-10,1.2333387226132224e-12
-0.4622583284020054,1.9996997902515077,3.540533536192242e-6,0.0005288938061648328,2.488143784884653e-9,0.011799522368237768,3.6083684116371284e-10,7.123902063543405e-13
