ScanRate,Voltage,Value
0.001,-0.5419835286793395,-1.3858259480428576e-7
0.001,-0.5299835286793395,-6.607409074949997e-8
0.001,-0.5179835286793395,-3.150274759551679e-8
0.001,-0.5059835286793395,-1.5021298345892225e-8
0.001,-0.4939835286793395,-7.163754415487313e-9
0.001,-0.48198352867933947,-3.417210406264909e-9
0.001,-0.46998352867933946,-1.6305023996546373e-9
0.001,-0.45798352867933945,-7.782117067925053e-10
0.001,-0.44598352867933944,-3.715531828066871e-10
0.001,-0.43398352867933954,-1.7745898515727956e-10
0.001,-0.4219835286793395,-8.478862675119386e-11
0.001,-0.4099835286793395,-4.052644945242215e-11
0.001,-0.3979835286793395,-1.938086518952428e-11
0.001,-0.3859835286793395,-9.267097198982363e-12
0.001,-0.3739835286793395,-4.4391594083875136e-12
0.001,-0.3619835286793395,-2.1244411570436025e-12
0.001,-0.34998352867933946,-1.0118956028493224e-12
0.001,-0.33798352867933945,-4.860910590790831e-13
0.001,-0.32598352867933944,-2.372325318189723e-13
0.001,-0.31398352867933943,-1.1047664131880096e-13
0.001,-0.30198352867933953,-5.5696498810357887e-14
0.001,-0.2899835286793395,-2.5464974660968696e-14
0.001,-0.2779835286793395,-1.317154048687452e-14
0.001,-0.2659835286793395,-4.6349867117230274e-15
0.001,-0.2539835286793395,-5.21794405425208e-15
0.001,-0.24198352867933948,-4.6040141370155985e-15
0.001,-0.22998352867933947,-6.53431904980579e-15
0.001,-0.21798352867933946,3.4731410470876017e-15
0.001,-0.20598352867933944,-3.1968922709942875e-15
0.001,-0.19398352867933943,4.2985659160688765e-15
0.001,-0.18198352867933942,-9.03519732992661e-16
0.001,-0.1699835286793394,2.526129750924885e-15
0.001,-0.1579835286793394,-5.2627275546845786e-15
0.001,-0.1459835286793394,5.4564120621832115e-15
0.001,-0.13398352867933938,1.1228158575139565e-15
0.001,-0.12198352867933937,1.8127110206849404e-15
0.001,-0.10998352867933958,1.860639066484888e-16
0.001,-0.09798352867933957,6.453900028902195e-16
0.001,-0.08598352867933956,3.816574218816681e-15
0.001,-0.07398352867933955,-2.238220617517368e-15
0.001,-0.06198352867933954,-2.3329330869175856e-15
0.001,-0.04998352867933953,3.734174559989132e-15
0.001,-0.03798352867933952,-3.922478157103967e-15
0.001,-0.025983528679339507,2.969399910255774e-15
0.001,-0.013983528679339496,2.311184312429189e-16
0.001,-0.0019835286793394857,1.5135452395892945e-17
0.001,0.010016471320660525,-3.5517756316076862e-15
0.001,0.022016471320660536,1.843150525783309e-16
0.001,0.034016471320660546,-4.5662809227861884e-15
0.001,0.04601647132066056,7.128241398087897e-16
0.001,0.05801647132066057,4.6343468951899627e-17
0.001,0.07001647132066058,8.906445888521932e-16
0.001,0.08201647132066059,2.6805041158806478e-15
0.001,0.0940164713206606,4.1759648941414164e-15
0.001,0.10601647132066061,-2.4123568006842684e-15
0.001,0.11801647132066062,-3.381708468862989e-15
0.001,0.13001647132066063,-1.5104588895784827e-15
0.001,0.14201647132066042,-2.5746221255627722e-15
0.001,0.15401647132066043,5.89096122931234e-15
0.001,0.16601647132066044,-1.1985755906485482e-15
0.001,0.17801647132066045,-3.0803794826316682e-15
0.001,0.19001647132066046,4.421153968741726e-15
0.001,0.20201647132066047,-2.367696674441339e-15
0.001,0.21401647132066048,-2.1965271250746463e-15
0.001,0.2260164713206605,-1.5277296133149946e-15
0.001,0.2380164713206605,-6.1847547462124e-16
0.001,0.2500164713206605,-1.9966778986649242e-15
0.001,0.2620164713206605,-1.7982047433990792e-15
0.001,0.27401647132066054,3.023802274346713e-15
0.001,0.28601647132066055,-1.0919806238844686e-15
0.001,0.29801647132066056,-3.115832103361122e-15
0.001,0.31001647132066057,5.262094721580834e-15
0.001,0.3220164713206606,-4.0341031986594265e-18
0.001,0.3340164713206606,5.161946139329339e-15
0.001,0.3460164713206606,4.008824127254434e-15
0.001,0.3580164713206606,4.441404960624291e-15
0.001,0.3700164713206606,4.6643856835674704e-15
0.001,0.38201647132066063,7.97306527863956e-17
0.001,0.39401647132066064,-5.485924764411542e-16
0.001,0.40601647132066043,2.3837539415320363e-15
0.001,0.41801647132066044,-4.534755325769954e-15
0.001,0.43001647132066045,-5.153835367178525e-16
0.001,0.44201647132066046,2.5274083863879333e-16
0.001,0.4540164713206605,2.0103365187882557e-15
0.001,0.4660164713206605,8.406339800909192e-15
0.001,0.4780164713206605,-7.0246120674902635e-15
0.001,0.4900164713206605,-1.5541024257995455e-16
0.001,0.5020164713206605,3.2191052782810342e-15
0.001,0.5140164713206605,2.7216595505386e-15
0.001,0.5260164713206605,-2.9829285052893037e-15
0.001,0.5380164713206605,3.753348771207592e-16
0.001,0.5500164713206606,6.817571223322857e-17
0.001,0.5620164713206606,9.99177960320575e-17
0.001,0.5740164713206606,-1.3627430728336633e-15
0.001,0.5860164713206606,-2.1499581906241604e-15
0.001,0.5980164713206606,2.0271885683907127e-15
0.001,0.6100164713206606,4.725464220119456e-18
0.001,0.6220164713206606,-2.495995189577515e-15
0.001,0.6340164713206606,-6.882617022110207e-16
0.001,0.6460164713206606,3.237043752345786e-15
0.001,0.6580164713206604,-8.11138403929908e-16
0.001,0.6700164713206604,-5.138581528768533e-16
0.001,0.6820164713206605,-2.208859555801681e-15
0.001,0.6940164713206605,-3.703210963996268e-16
0.001,0.7060164713206605,1.7818036247937945e-15
0.001,0.7180164713206605,-6.122365981785893e-16
0.001,0.7300164713206605,2.2298810544125e-15
0.001,0.7420164713206605,3.256823527987479e-15
0.001,0.7540164713206605,-1.5034458484133893e-16
0.001,0.7660164713206605,-4.386119024511375e-15
0.001,0.7780164713206605,3.843401620300204e-15
0.001,0.7900164713206606,4.714774894792306e-15
0.001,0.7979835286793396,-1.2090524203646519e-15
0.001,0.7859835286793396,-9.373365649463927e-16
0.001,0.7739835286793396,-6.486978943538073e-15
0.001,0.7619835286793396,-2.5735935639267195e-15
0.001,0.7499835286793396,-1.388818922654915e-15
0.001,0.7379835286793396,3.601103026699827e-16
0.001,0.7259835286793396,-4.377195512414916e-15
0.001,0.7139835286793396,6.98331829412489e-16
0.001,0.7019835286793396,3.3226897153058465e-15
0.001,0.6899835286793395,-5.700512717044902e-16
0.001,0.6779835286793396,3.7870385709851764e-15
0.001,0.6659835286793396,-8.250826801921613e-16
0.001,0.6539835286793396,5.67749461835792e-15
0.001,0.6419835286793396,-2.914770750485204e-15
0.001,0.6299835286793396,-4.873398852096988e-15
0.001,0.6179835286793396,-1.0144589676620908e-14
0.001,0.6059835286793396,-4.2306106811605455e-15
0.001,0.5939835286793396,-3.784411798163318e-16
0.001,0.5819835286793396,3.644672072851797e-15
