Pressure,Voltage,Value
0.2,-0.4060164713206611,-1.5001970408821979e-12
0.2,-0.4180164713206609,-3.1704972351874885e-12
0.2,-0.43001647132066134,-6.481382339821316e-12
0.2,-0.44201647132066113,-1.3297326097240877e-11
0.2,-0.4540164713206607,-2.8067816384264106e-11
0.2,-0.46601647132066115,-5.871744104819778e-11
0.2,-0.47801647132066094,-1.2315583950879184e-10
0.2,-0.49001647132066073,-2.5799510060047913e-10
0.2,-0.5020164713206612,-5.413013387466707e-10
0.2,-0.514016471320661,-1.1355630782046457e-9
0.2,-0.5260164713206608,-2.3825200314998287e-9
0.2,-0.5380164713206612,-4.99977099103443e-9
0.2,-0.5500164713206608,-1.0494123305290516e-8
0.2,-0.5620164713206606,-2.2028711228895118e-8
0.2,-0.574016471320661,-4.624292349333871e-8
0.2,-0.5860164713206615,-9.706661436654674e-8
0.2,-0.5980164713206613,-2.0370098663067694e-7
0.2,-0.6100164713206611,-4.272779076293872e-7
0.2,-0.6220164713206615,-8.954990055542897e-7
0.2,-0.6340164713206613,-1.8742089643575179e-6
0.2,-0.6460164713206609,-3.913874886544951e-6
0.2,-0.6580164713206613,-8.144892227702211e-6
0.2,-0.6700164713206611,-1.6859205112398392e-5
0.2,-0.6820164713206609,-3.461506775351142e-5
0.2,-0.6940164713206614,-7.022043567905088e-5
0.2,-0.7060164713206611,-0.00013999309631310104
0.2,-0.7180164713206609,-0.00027241752411500173
0.2,-0.7300164713206614,-0.0005134029414794178
0.2,-0.742016471320661,-0.0009299958375086847
0.2,-0.7540164713206607,-0.0016102620632504937
0.2,-0.7660164713206612,-0.002660273251643506
0.2,-0.7780164713206617,-0.004204030961129522
0.2,-0.7900164713206614,-0.006392659156590636
0.2,-0.8020164713206612,-0.009423852170530746
0.2,-0.814016471320661,-0.013568113986226621
0.2,-0.8260164713206606,-0.019199146120364982
0.2,-0.838016471320661,-0.02682890200090965
0.2,-0.8500164713206608,-0.03714957689683063
0.2,-0.8620164713206606,-0.05108444550248305
0.2,-0.8740164713206611,-0.0698475737247305
0.2,-0.8860164713206609,-0.0950090269847137
0.2,-0.8980164713206606,-0.12855656645423147
0.2,-0.9100164713206602,-0.1729362572469032
0.2,-0.92201647132066,-0.23104333437573565
0.2,-0.9340164713206605,-0.306124084687281
0.2,-0.9460164713206602,-0.40154615908404123
0.2,-0.95801647132066,-0.5204083286961826
0.2,-0.9700164713206605,-0.6649984161971005
0.2,-0.9820164713206603,-0.8361644425520254
0.2,-0.9940164713206598,-1.0327140648909134
0.2,-1.0060164713206596,-1.250967396866825
0.2,-1.0180164713206594,-1.4845436940794143
0.2,-1.0300164713206599,-1.7243883649529737
0.2,-1.0420164713206597,-1.95899617032437
0.2,-1.0540164713206595,-2.174805795355109
0.2,-1.06601647132066,-2.3568495463814814
0.2,-1.0780164713206595,-2.489928934932073
0.2,-1.0900164713206593,-2.560774966338238
0.2,-1.102016471320659,-2.5615606272615064
0.2,-1.1140164713206588,-2.49416810021512
0.2,-1.1260164713206593,-2.372554641116224
0.2,-1.138016471320659,-2.2195978639178935
0.2,-1.1500164713206587,-2.058679317809165
0.2,-1.162016471320659,-1.9061128325546317
0.2,-1.174016471320659,-1.7694223864978007
0.2,-1.1860164713206587,-1.650027065235171
0.2,-1.1980164713206585,-1.546479498578417
0.2,-1.1899835286793419,-1.4293646577214913
0.2,-1.1779835286793414,-1.332838337749381
0.2,-1.1659835286793416,-1.2494412411531188
0.2,-1.1539835286793418,-1.1725049490891608
0.2,-1.1419835286793414,-1.0989139912730121
0.2,-1.1299835286793416,-1.0265863219965266
0.2,-1.117983528679342,-0.9540247126350455
0.2,-1.1059835286793422,-0.8802275132970584
0.2,-1.0939835286793425,-0.8047106421574576
0.2,-1.081983528679342,-0.7275500361786309
0.2,-1.0699835286793422,-0.6493880222297642
0.2,-1.0579835286793424,-0.5713681201612668
0.2,-1.045983528679342,-0.49498887455173524
