ScanRate,Voltage,Value
0.005,-1.0900164713206624,-1.7423297818336847
0.005,-1.1020164713206622,-1.6019113688111464
0.005,-1.1140164713206622,-1.4744639018165717
0.005,-1.126016471320662,-1.36257301169936
0.005,-1.1380164713206624,-1.2659373506628038
0.005,-1.1500164713206624,-1.1829886325395824
0.005,-1.1620164713206622,-1.1118110021187482
0.005,-1.1740164713206627,-1.0505578086094154
0.005,-1.1860164713206627,-0.9976024058391767
0.005,-1.1980164713206625,-0.9515691754681161
0.005,-1.1899835286793377,-0.9056648126617279
0.005,-1.1779835286793376,-0.8656761586755863
0.005,-1.1659835286793372,-0.8301216316974867
0.005,-1.1539835286793374,-0.7973938120732929
0.005,-1.1419835286793374,-0.766446669586041
0.005,-1.129983528679337,-0.736369560979396
0.005,-1.1179835286793376,-0.7063065670554514
0.005,-1.1059835286793371,-0.6754377304300814
0.005,-1.0939835286793378,-0.6429969705682982
0.005,-1.0819835286793373,-0.6083232418156314
0.005,-1.0699835286793382,-0.5709398713558882
0.005,-1.0579835286793378,-0.5306471652011078
0.005,-1.0459835286793384,-0.48760162393985634
0.005,-1.033983528679338,-0.4423497157776237
0.005,-1.0219835286793386,-0.3957923422101304
0.005,-1.0099835286793382,-0.3490777454297679
0.005,-0.9979835286793388,-0.3034460170064724
0.005,-0.9859835286793384,-0.2600645488090107
0.005,-0.973983528679339,-0.21989345229121185
0.005,-0.9619835286793386,-0.18360560798727962
0.005,-0.9499835286793392,-0.1515663470223302
0.005,-0.9379835286793388,-0.1238615908414475
0.005,-0.9259835286793394,-0.10035517987649259
0.005,-0.913983528679339,-0.08075594596830571
0.005,-0.9019835286793397,-0.06467974202362904
0.005,-0.8899835286793393,-0.05169735540008516
0.005,-0.8779835286793399,-0.041362875956036216
0.005,-0.8659835286793395,-0.03321764418687272
0.005,-0.8539835286793402,-0.026772459356527473
0.005,-0.8419835286793398,-0.021520797522933177
0.005,-0.8299835286793404,-0.01706810631593084
0.005,-0.81798352867934,-0.013244423804145353
0.005,-0.8059835286793406,-0.010017934057369409
0.005,-0.7939835286793402,-0.007369519364266682
0.005,-0.7819835286793408,-0.0052562013616320276
0.005,-0.7699835286793404,-0.003619839201173731
0.005,-0.757983528679341,-0.0023969248686902325
0.005,-0.7459835286793406,-0.0015213721770834885
0.005,-0.7339835286793412,-0.0009249128894399623
0.005,-0.7219835286793408,-0.0005396822783227762
0.005,-0.7099835286793416,-0.00030358523599552183
0.005,-0.6979835286793411,-0.00016558958690393976
0.005,-0.6859835286793418,-8.80875797635169e-5
0.005,-0.6739835286793413,-4.5916356795215794e-5
0.005,-0.661983528679342,-2.3511383060220366e-5
0.005,-0.6499835286793415,-1.1808837210824804e-5
0.005,-0.6379835286793422,-5.761000150400486e-6
0.005,-0.6259835286793417,-2.645983804840442e-6
0.005,-0.6139835286793425,-1.0292623020489505e-6
0.005,-0.601983528679342,-1.6663404296567283e-7
0.005,-0.5899835286793427,3.241483231688091e-7
0.005,-0.5779835286793422,6.386369348379144e-7
0.005,-0.5659835286793429,8.773300438588635e-7
0.005,-0.5539835286793424,1.0929298985737206e-6
0.005,-0.5419835286793431,1.314498904427331e-6
0.005,-0.5299835286793426,1.5597649786873025e-6
0.005,-0.5179835286793434,1.8414104427967101e-6
0.005,-0.5059835286793429,2.170343815760472e-6
0.005,-0.4939835286793436,2.5574782582228444e-6
0.005,-0.48198352867934313,3.0147927568326714e-6
0.005,-0.4699835286793438,3.55607061238052e-6
0.005,-0.45798352867934333,4.197521225416067e-6
0.005,-0.445983528679344,4.958395415570728e-6
0.005,-0.43398352867934353,5.861662521115748e-6
0.005,-0.4219835286793443,6.934794093493071e-6
0.005,-0.40998352867934384,8.210695832905543e-6
0.005,-0.3979835286793445,9.72882617851552e-6
0.005,-0.38598352867934405,1.1536546988295167e-5
0.005,-0.3739835286793447,1.3690758846536863e-5
0.005,-0.36198352867934425,1.6259883587252926e-5
0.005,-0.3499835286793449,1.9326271574816838e-5
0.005,-0.33798352867934445,2.2989127189609843e-5
0.005,-0.3259835286793452,2.7368067946756456e-5
0.005,-0.31398352867934476,3.260745833095842e-5
0.005,-0.3019835286793454,3.888169136412719e-5
0.005,-0.28998352867934496,4.640163030022155e-5
0.005,-0.2779835286793456,5.542247210692415e-5
0.005,-0.26598352867934516,6.62533507463593e-5
0.005,-0.2539835286793458,7.926907386060457e-5
0.005,-0.24198352867934536,9.492447027691165e-5
0.005,-0.22998352867934602,0.00011377193439230918
0.005,-0.21798352867934556,0.00013648287800369744
0.005,-0.20598352867934633,0.00016387395292963498
