BoundaryLayerThickness,Voltage,Value
3.0e8,0.07699320537906695,-2.113684513292891e-6
3.0e8,0.09699320537906653,-2.098963064172941e-6
3.0e8,0.1169932053790661,-2.0836600415367748e-6
3.0e8,0.13699320537906634,-2.0677817639028663e-6
3.0e8,0.1569932053790668,-2.051333500446503e-6
3.0e8,0.17699320537906638,-2.0343194021398574e-6
3.0e8,0.19699320537906595,-2.016742486224217e-6
3.0e8,0.2169932053790662,-1.9986046806730323e-6
3.0e8,0.23699320537906643,-1.979906915309649e-6
3.0e8,0.256993205379066,-1.960649262146551e-6
3.0e8,0.2769932053790656,-1.9408310926712938e-6
3.0e8,0.2969932053790658,-1.920451247117549e-6
3.0e8,0.31699320537906606,-1.8995082021315115e-6
3.0e8,0.33699320537906563,-1.8780002213562332e-6
3.0e8,0.3569932053790652,-1.8559254762533126e-6
3.0e8,0.37699320537906567,-1.8332821547502122e-6
3.0e8,0.3969932053790659,-1.8100685343811375e-6
3.0e8,0.4169932053790655,-1.7862830396443315e-6
3.0e8,0.43699320537906505,-1.7619242781950567e-6
3.0e8,0.4569932053790653,-1.7369910462998217e-6
3.0e8,0.47699320537906553,-1.7114823223382085e-6
3.0e8,0.4969932053790651,-1.685397229887229e-6
3.0e8,0.5169932053790647,-1.6587349815215436e-6
3.0e8,0.5369932053790649,-1.6314947756944825e-6
3.0e8,0.5569932053790654,-1.6036756763489169e-6
3.0e8,0.576993205379065,-1.5752764445145743e-6
3.0e8,0.5969932053790645,-1.546295342456097e-6
3.0e8,0.6169932053790648,-1.516730001642999e-6
3.0e8,0.636993205379065,-1.4865774860277367e-6
3.0e8,0.6569932053790646,-1.4558347582475123e-6
