Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-1.2167309383140847,3.0116674432531534,4.771265796670635e-11,4.979247455610801e-14,1.0225407293534071e-16,2.1359020624480003e-8,1.4469664624228124e-9,1.0612073866717496e-8
-1.21286296948195,3.011667201146226,5.799792150763251e-11,4.7849973377355607e-14,7.906173910047433e-17,2.3638163540632366e-8,1.40320256966795e-9,1.0733075900653346e-8
-1.2096396621218377,3.01166698743385,6.83231817059073e-11,4.630109088961638e-14,6.363901538314316e-17,2.5682361573513396e-8,1.365677816796876e-9,1.0825123935321488e-8
-1.2069535726550775,3.011666800597885,7.838178525650467e-11,4.50721610137839e-14,5.303417894584094e-17,2.74916266654499e-8,1.3338149818935306e-9,1.0895807386887934e-8
-1.2047151647661107,3.011666638564094,8.793524449300906e-11,4.409858001332658e-14,4.552493230777627e-17,2.907587888239444e-8,1.3069298731722978e-9,1.0950583676518246e-8
-1.2028498248586383,3.011666498975124,9.681726830439372e-11,4.3326710901764605e-14,4.007076987893653e-17,3.0451076138114225e-8,1.28433846837018e-9,1.0993401959187294e-8
-1.2012953749357447,3.0116663793881475,1.0492825897591168e-10,4.271338528199616e-14,3.6021980128231286e-17,3.163635285430163e-8,1.2654069571535747e-9,1.1027142940604812e-8
-1.2,3.011666277409661,1.1222455349490202e-10,4.222448436558966e-14,3.2960152208613653e-17,3.265200762824567e-8,1.24957138538984e-9,1.1053926962647408e-8
-1.1987046250642552,3.011666173273189,1.200479073280995e-10,4.17569154840546e-14,3.015816967236951e-17,3.369357533145205e-8,1.2336926601477756e-9,1.1079510796096919e-8
-1.1974092501285103,3.0116660669342568,1.2843754708958323e-10,4.1311750679037485e-14,2.759522812238824e-17,3.4761559177755163e-8,1.2177806173897914e-9,1.1103906162352623e-8
-1.1948185002570209,3.0116658474666473,1.4708770111404545e-10,4.049291272766174e-14,2.3110536829606278e-17,3.697883161439306e-8,1.1858946593578109e-9,1.1149180222403552e-8
-1.189637000514042,3.0116653800441333,1.9326935579265344e-10,3.917117990422261e-14,1.6247938896765606e-17,4.1753498127661004e-8,1.122127220485996e-9,1.12260206954203e-8
-1.1792740010280842,3.011664319797197,3.36058125469413e-10,3.803566962652722e-14,8.19313265116716e-18,5.2790787511336864e-8,9.964007652155244e-10,1.1327948593274098e-8
-1.1689110015421262,3.0116630680097805,5.89274797187003e-10,3.940904098764066e-14,4.317537489399084e-18,6.60806404391234e-8,8.758669617272645e-10,1.1367098264478621e-8
-1.1585480020561683,3.0116615911507885,1.0403877792221636e-9,4.3992183464156526e-14,2.4068170069109677e-18,8.199132718416718e-8,7.629536720804499e-10,1.1351199083590481e-8
-1.1447306694082244,3.0116592032062943,2.2356029289068838e-9,5.6707064974916574e-14,1.2014596930050927e-18,1.0804021098586518e-7,6.267672848142661e-10,1.1257864468763594e-8
-1.1270350199720038,3.0116552766645004,5.955679630695278e-9,8.888404860751337e-14,5.466420168833955e-19,1.5137331455065786e-7,4.783680479874345e-10,1.1044476572589729e-8
-1.11228864544182,3.011651061236284,1.3276836143325276e-8,1.3660716407871834e-13,2.9977433088421967e-19,1.9830239173660657e-7,3.7674754440279384e-10,1.080731007947936e-8
-1.1,3.011646728077253,2.5321602378654785e-8,1.9864791424353515e-13,1.8747404462984866e-19,2.4681373170272877e-7,3.062899150361741e-10,1.0578888220695337e-8
-1.0877113545581802,3.0116414867036294,4.683195663805332e-8,2.9054926534878124e-13,1.2111424936229876e-19,3.057336109801067e-7,2.475764595414005e-10,1.0328505555813686e-8
-1.0754227091163604,3.011635153450539,8.327945120268348e-8,4.256938206526268e-13,8.146192300550257e-20,3.771582931475754e-7,1.993498654295875e-10,1.0060363581945111e-8
-1.0631340636745406,3.011627509022555,1.415844405752341e-7,6.235443398883632e-13,5.749496544746408e-20,4.6357935329309654e-7,1.6024872999193325e-10,9.777676720609257e-9
-1.0508454182327207,3.0116182919163488,2.296343812258178e-7,9.123194438207203e-13,4.283348324735543e-20,5.6795418932806e-7,1.288591279265864e-10,9.483041298500589e-9
-1.038104160388061,3.011606741247507,3.609549145780216e-7,1.351516223882517e-12,3.356295374632112e-20,6.988896207170087e-7,1.0299053949207949e-10,9.167362837081162e-9
-1.0274864455175112,3.011595271606594,5.071880570407515e-7,1.8726405228208746e-12,2.8799126437809686e-20,8.289694289120523e-7,8.564042716970414e-11,8.898051688894015e-9
-1.018638349792053,3.0115842180498342,6.571054840508458e-7,2.4549932174978277e-12,2.628931512435108e-20,9.54347380122293e-7,7.356740757188486e-11,8.670296974380338e-9
